,dataset_name_sub,site_name,profile_name,elevation..m.,tree_Plot,tree_ELEV,geometry_profile,ISCN.1.1..2015.12.10.,dataset_name_soc,lat..dec..deg.,long..dec..deg.,datum..datum.,state..state_province.,country..country.,observation_date..YYYY.MM.DD.,layer_name,layer_top..cm.,layer_bot..cm.,hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp..g.cm.3.,bd_tot..g.cm.3.,bd_whole..g.cm.3.,bd_other..g.cm.3.,bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot..percent.,oc..percent.,loi..percent.,n_tot..percent.,c_to_n..mass.ratio.,soc..g.cm.2.,soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3..percent.,sand_tot_psa..percent.,silt_tot_psa..percent.,clay_tot_psa..percent.,wpg2_method,wpg2..percent.,cat_exch..cmol.H..kg.1.,al_dith..specified.by.al_fe_units.,al_ox..specified.by.al_fe_units.,al_other..specified.by.al_fe_units.,fe_dith..specified.by.al_fe_units.,fe_ox..specified.by.al_fe_units.,fe_other..specified.by.al_fe_units.,mn_dith..specified.by.al_fe_units.,mn_ox..specified.by.al_fe_units.,mn_other..specified.by.al_fe_units.,al_fe_units..extract_units.,al_fe_method,ca_al..specified.by.bc_units.,ca_ext..specified.by.bc_units.,k_ext..specified.by.bc_units.,mg_ext..specified.by.bc_units.,na_ext..specified.by.bc_units.,bc_units..extract_units.,bc_method,base_sum..specified.by.cec_h_units.,cec_sum..specified.by.cec_h_units.,ecec..specified.by.cec_h_units.,cec_h_units..extract_units.,bs..percent.,bs_sum..percent.,h_ext..specified.by.metal_ext_units.,zn_ext..specified.by.metal_ext_units.,metal_ext_units..extract_units.,metal_ext_method,p_bray..specified.by.p_units.,p_ox..specified.by.p_units.,p_meh..specified.by.p_units.,p_other..specified.by.p_units.,p_units..extract_units.,p_method,root_quant_size,root_weight..g.,X15n....,X13c....,X14c....,X14c_sigma....,X14c_age..BP.,X14c_age_sigma..BP.,fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias,DOS.hzn,foresttype,
21,Worldwide soil carbon and nitrogen data,62-AK-0-1,64022,99,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64022.3,6,15,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.6,NA,NA,NA,NA,NA,dry combustion,4.3,NA,NA,0.1,NA,0.2322,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.2,NA,42,40,18,measured,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
22,Worldwide soil carbon and nitrogen data,62-AK-0-1,64022,99,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64022.4,15,33,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.53,NA,NA,NA,NA,NA,dry combustion,6.1,NA,NA,0.2,NA,0.58194,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.5,NA,38,44,18,measured,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
23,Worldwide soil carbon and nitrogen data,62-AK-0-1,64022,99,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64022.5,33,43,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.94,NA,NA,NA,NA,NA,dry combustion,6.54,NA,NA,0.2,NA,0.61476,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.8,NA,45,40,15,measured,70,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
24,Worldwide soil carbon and nitrogen data,62-AK-0-1,64022,99,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64022.6,43,61,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.97,NA,NA,NA,NA,NA,dry combustion,1.94,NA,NA,0.1,NA,0.338724,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.1,NA,52,33,15,measured,80,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
25,Worldwide soil carbon and nitrogen data,62-AK-0-1,64022,99,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64022.7,61,104,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,1.96,NA,NA,NA,NA,NA,dry combustion,0.24,NA,NA,0,NA,0.202272,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.3,NA,40,38,22,measured,90,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
26,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.1,0,1,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.98,NA,NA,NA,NA,NA,dry combustion,6.67,NA,NA,0.2,NA,0.065366,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.1,NA,23,59,18,measured,0,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
27,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.2,1,5,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.56,NA,NA,NA,NA,NA,dry combustion,11.8,NA,NA,0.4,NA,0.26432,soc [c_tot*bd_samp],no fill,NA,NA,NA,3.9,NA,24,54,22,measured,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
28,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.3,5,18,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.68,NA,NA,NA,NA,NA,dry combustion,5.73,NA,NA,NA,NA,0.506532,soc [c_tot*bd_samp],no fill,NA,NA,NA,4,NA,34,50,16,measured,1,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
29,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.4,18,56,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.67,NA,NA,NA,NA,NA,dry combustion,3.9,NA,NA,0.1,NA,0.99294,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.3,NA,37,46,17,measured,1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
30,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.5,56,74,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.58,NA,NA,NA,NA,NA,dry combustion,5.22,NA,NA,0.2,NA,0.544968,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.3,NA,53,31,16,measured,1,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
31,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.6,74,102,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.72,NA,NA,NA,NA,NA,dry combustion,6.17,NA,NA,0.2,NA,1.24387,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.9,NA,NA,NA,NA,measured,1,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
32,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.7,102,122,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,1.72,NA,NA,NA,NA,NA,dry combustion,0.76,NA,NA,0,NA,0.26144,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.1,NA,59,28,13,measured,1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
33,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.1,0,1,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.98,NA,NA,NA,NA,NA,dry combustion,6.67,NA,NA,0.2,NA,0.065366,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.1,NA,23,59,18,measured,0,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
34,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.2,1,5,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.56,NA,NA,NA,NA,NA,dry combustion,11.8,NA,NA,0.4,NA,0.26432,soc [c_tot*bd_samp],no fill,NA,NA,NA,3.9,NA,24,54,22,measured,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
35,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.3,5,18,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.68,NA,NA,NA,NA,NA,dry combustion,5.73,NA,NA,NA,NA,0.506532,soc [c_tot*bd_samp],no fill,NA,NA,NA,4,NA,34,50,16,measured,1,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
36,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.4,18,56,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.67,NA,NA,NA,NA,NA,dry combustion,3.9,NA,NA,0.1,NA,0.99294,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.3,NA,37,46,17,measured,1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
37,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.5,56,74,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.58,NA,NA,NA,NA,NA,dry combustion,5.22,NA,NA,0.2,NA,0.544968,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.3,NA,53,31,16,measured,1,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
38,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.6,74,102,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,0.72,NA,NA,NA,NA,NA,dry combustion,6.17,NA,NA,0.2,NA,1.24387,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.9,NA,NA,NA,NA,measured,1,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
39,Worldwide soil carbon and nitrogen data,62-AK-0-2,64023,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64023.7,102,122,NA,?,unknown,NA,NA,COOL CONIFER FOREST,FRAGIORTHOD,KARTA,measured as weight per unit volume,1.72,NA,NA,NA,NA,NA,dry combustion,0.76,NA,NA,0,NA,0.26144,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.1,NA,59,28,13,measured,1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
40,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.1,0,5,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,0.94,NA,NA,NA,NA,NA,dry combustion,4.46,NA,NA,0.2,NA,0.20962,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.2,NA,24,55,21,measured,30,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
41,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.2,5,10,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,0.77,NA,NA,NA,NA,NA,dry combustion,7.64,NA,NA,0.3,NA,0.29414,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.8,NA,39,40,21,measured,60,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
42,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.3,10,25,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,0.77,NA,NA,NA,NA,NA,dry combustion,5.27,NA,NA,0.2,NA,0.608685,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.6,NA,45,36,19,measured,90,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
43,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.4,25,33,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,1.74,NA,NA,NA,NA,NA,dry combustion,2.21,NA,NA,0.1,NA,0.307632,soc [c_tot*bd_samp],no fill,NA,NA,NA,NA,NA,59,27,14,measured,80,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
44,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.5,33,36,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,1.54,NA,NA,NA,NA,NA,dry combustion,2.1,NA,NA,0.1,NA,0.09702,soc [c_tot*bd_samp],no fill,NA,NA,NA,5,NA,73,20,7,measured,70,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
45,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.6,36,66,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,1.88,NA,NA,NA,NA,NA,dry combustion,0.7,NA,NA,0,NA,0.3948,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.4,NA,82,11,6,measured,90,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
46,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,27569,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.7,66,119,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,1.93,NA,NA,NA,NA,NA,dry combustion,0.43,NA,NA,0,NA,0.439847,soc [c_tot*bd_samp],no fill,NA,NA,NA,5.5,NA,78,14,8,measured,90,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alaska-yellow-cedar
47,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.1,0,5,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,0.94,NA,NA,NA,NA,NA,dry combustion,4.46,NA,NA,0.2,NA,0.20962,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.2,NA,24,55,21,measured,30,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
48,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.2,5,10,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,0.77,NA,NA,NA,NA,NA,dry combustion,7.64,NA,NA,0.3,NA,0.29414,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.8,NA,39,40,21,measured,60,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
49,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.3,10,25,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,0.77,NA,NA,NA,NA,NA,dry combustion,5.27,NA,NA,0.2,NA,0.608685,soc [c_tot*bd_samp],no fill,NA,NA,NA,4.6,NA,45,36,19,measured,90,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
50,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.4,25,33,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,1.74,NA,NA,NA,NA,NA,dry combustion,2.21,NA,NA,0.1,NA,0.307632,soc [c_tot*bd_samp],no fill,NA,NA,NA,NA,NA,59,27,14,measured,80,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
51,Worldwide soil carbon and nitrogen data,62-AK-0-3,64054,91,53473,91.44,c(1024884.16965825,6170665.12673899),NA,ISCN SOC stock computation,55.4,-132.7,NAD27,Alaska,United States,NA,64054.5,33,36,NA,?,unknown,NA,NA,COOL CONIFER FOREST,HAPLAQUOD,SHINAKU,measured as weight per unit volume,1.54,NA,NA,NA,NA,NA,dry combustion,2.1,NA,NA,0.1,NA,0.09702,soc [c_tot*bd_samp],no fill,NA,NA,NA,5,NA,73,20,7,measured,70,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,western-redcedar
